"lat_bin","lon_bin","fire_count","avg_frp","year"
-34,116,8450,10.09,2024
-34,118,1042,13.02,2024
-34,120,861,10.6,2024
-34,122,1436,30.94,2024
-34,124,4,6.14,2024
-34,132,3,5.28,2024
-34,134,276,8.36,2024
-34,136,749,4.63,2024
-34,138,337,10.37,2024
-34,140,194,16.92,2024
-34,142,459,12.53,2024
-34,144,689,6.33,2024
-34,146,2604,8.99,2024
-34,148,2781,12.83,2024
-34,150,1278,6.51,2024
-34,152,116,5.85,2024
-32,114,3777,44.42,2024
-32,116,3114,10.45,2024
-32,118,530,8.82,2024
-32,120,1920,14.74,2024
-32,122,16,3.4,2024
-32,124,13,10.17,2024
-32,126,7,2.05,2024
-32,130,26,14.12,2024
-32,132,201,12.07,2024
-32,134,3,3.57,2024
-32,136,489,3.58,2024
-32,138,4,6.01,2024
-32,140,7,63.99,2024
-32,144,400,5.29,2024
-32,146,2304,7.36,2024
-32,148,2427,8.21,2024
-32,150,2823,5.5,2024
-32,152,1873,4.74,2024
-30,114,1054,16.24,2024
-30,116,103,5.08,2024
-30,118,116,32.84,2024
-30,120,45,8.78,2024
-30,122,246,10.27,2024
-30,124,13,4.36,2024
-30,126,104,9.79,2024
-30,128,182,18.08,2024
-30,130,225,22.57,2024
-30,134,5,5.37,2024
-30,136,9,3.04,2024
-30,138,2,5.18,2024
-30,140,52,6.33,2024
-30,142,1,2.54,2024
-30,144,16,4.14,2024
-30,146,1128,8.69,2024
-30,148,3426,5.85,2024
-30,150,4369,8.17,2024
-30,152,4432,5.12,2024
-28,114,17,4.35,2024
-28,118,75,13.97,2024
-28,120,311,8.18,2024
-28,122,13,11.24,2024
-28,124,244,16.57,2024
-28,126,15,9.57,2024
-28,128,155,10.76,2024
-28,130,892,26.33,2024
-28,132,50,10.69,2024
-28,134,25,4.88,2024
-28,136,102,4.58,2024
-28,138,288,23.94,2024
-28,140,741,15.81,2024
-28,142,46,5.02,2024
-28,144,515,5.98,2024
-28,146,3079,9.69,2024
-28,148,6510,8.48,2024
-28,150,9118,6.82,2024
-28,152,4375,5.27,2024
-26,112,13,3.9,2024
-26,114,35,6.02,2024
-26,116,48,4.55,2024
-26,118,64,13.07,2024
-26,120,72,25.58,2024
-26,122,258,18.11,2024
-26,124,143,10.09,2024
-26,126,81,35.33,2024
-26,128,159,14.5,2024
-26,130,477,11.06,2024
-26,132,312,14.72,2024
-26,134,83,7.01,2024
-26,136,16,4.5,2024
-26,138,282,14.72,2024
-26,140,153,14.67,2024
-26,142,240,9.33,2024
-26,144,776,5.35,2024
-26,146,19579,8.45,2024
-26,148,11932,7.78,2024
-26,150,17119,7.14,2024
-26,152,2453,5.69,2024
-24,114,354,14.59,2024
-24,116,1393,15.33,2024
-24,118,1584,12.13,2024
-24,120,1895,17.18,2024
-24,122,2301,26.07,2024
-24,124,1244,18.86,2024
-24,126,1381,20.41,2024
-24,128,459,14.11,2024
-24,130,662,9.95,2024
-24,132,1138,9.31,2024
-24,134,855,11.33,2024
-24,136,30,6.59,2024
-24,138,26,5.98,2024
-24,140,309,13.12,2024
-24,142,178,9.82,2024
-24,144,2420,9.05,2024
-24,146,14333,8.38,2024
-24,148,7615,7.5,2024
-24,150,6182,5.87,2024
-22,114,1478,3.54,2024
-22,116,3054,10.81,2024
-22,118,3962,16.75,2024
-22,120,3286,13.98,2024
-22,122,954,16.39,2024
-22,124,1095,22.86,2024
-22,126,3894,16.56,2024
-22,128,2018,19.91,2024
-22,130,3253,16.39,2024
-22,132,5064,14.08,2024
-22,134,24214,16.67,2024
-22,136,6075,10.31,2024
-22,138,17179,13.97,2024
-22,140,12413,14.92,2024
-22,142,3305,12.15,2024
-22,144,18720,9.25,2024
-22,146,6030,8.88,2024
-22,148,6635,7.1,2024
-22,150,28,10.01,2024
-20,120,1037,16.54,2024
-20,122,3412,11.17,2024
-20,124,3769,11.14,2024
-20,126,9428,10.73,2024
-20,128,9450,12.08,2024
-20,130,7868,12.5,2024
-20,132,16546,13.8,2024
-20,134,12774,12.5,2024
-20,136,5242,13.19,2024
-20,138,24381,14.08,2024
-20,140,4537,11.72,2024
-20,142,24612,9.81,2024
-20,144,8433,8.63,2024
-20,146,2691,7.98,2024
-20,148,6,3.65,2024
-18,122,8639,12.26,2024
-18,124,17212,6.83,2024
-18,126,12528,8.12,2024
-18,128,20322,10.06,2024
-18,130,12662,11.5,2024
-18,132,18070,12.52,2024
-18,134,19312,14.74,2024
-18,136,22735,11.52,2024
-18,138,4010,11.21,2024
-18,140,2868,11.56,2024
-18,142,18249,8.77,2024
-18,144,15081,7.44,2024
-18,146,4,6.31,2024
-16,124,14832,7.72,2024
-16,126,25676,7.45,2024
-16,128,14567,7.98,2024
-16,130,26524,7.93,2024
-16,132,22362,9.61,2024
-16,134,22764,10.77,2024
-16,136,6110,11.87,2024
-16,140,3931,7.96,2024
-16,142,19304,7.48,2024
-16,144,7766,6.86,2024
-14,126,422,8.77,2024
-14,128,1324,10.64,2024
-14,130,25456,10.17,2024
-14,132,39891,8.46,2024
-14,134,32425,8.86,2024
-14,136,7206,8.73,2024
-14,140,6354,9.3,2024
-14,142,10531,7.52,2024
-12,118,1,5.65,2024
-12,120,1000,6.1,2024
-12,122,634,5.56,2024
-12,124,240,5.47,2024
-12,130,7466,7.77,2024
-12,132,6708,8.76,2024
-12,134,877,7.41,2024
-12,136,36,6.62,2024
-12,140,342,8.02,2024
-12,142,6249,11.18,2024
-10,112,1234,5.61,2024
-10,114,503,6.53,2024
-10,116,2350,6.92,2024
-10,118,4503,7.01,2024
-10,120,2641,6.48,2024
-10,122,3763,7.85,2024
-10,124,3955,6.4,2024
-10,126,90,5.18,2024
-10,128,56,7.4,2024
-10,130,324,6.59,2024
-10,136,730,6.9,2024
-10,138,412,5.81,2024
-10,140,1263,7.68,2024
-10,142,31,8.79,2024
-44,144,934,22.9699993133545,2019
-44,146,12266,17.6299991607666,2019
-44,148,131,12.789999961853,2019
-42,142,1,0.939999997615814,2019
-42,144,1694,16.1599998474121,2019
-42,146,4611,16.9899997711182,2019
-42,148,333,11.8199996948242,2019
-40,140,388,11.4099998474121,2019
-40,142,729,8.35000038146973,2019
-40,144,704,18.0200004577637,2019
-40,146,1100,13.3900003433228,2019
-40,148,88,17.2099990844727,2019
-38,138,376,22.0699996948242,2019
-38,140,3794,14.6800003051758,2019
-38,142,2651,13.7399997711182,2019
-38,144,2264,9.89000034332275,2019
-38,146,30819,12.1300001144409,2019
-38,148,34493,16.2099990844727,2019
-38,150,95,2.46000003814697,2019
-36,114,1095,11.0299997329712,2019
-36,116,5526,15.6300001144409,2019
-36,118,2143,28.1900005340576,2019
-36,122,8,17.5200004577637,2019
-36,134,424,13.1700000762939,2019
-36,136,2556,16.4500007629395,2019
-36,138,1382,8.64999961853027,2019
-36,140,666,14.5299997329712,2019
-36,142,1254,6.19999980926514,2019
-36,144,1196,9.85000038146973,2019
-36,146,4582,13.6400003433228,2019
-36,148,12696,14.8500003814697,2019
-36,150,41758,12.6599998474121,2019
-34,114,3196,7.69999980926514,2019
-34,116,11647,8.84000015258789,2019
-34,118,3819,20.6800003051758,2019
-34,120,20527,21.7299995422363,2019
-34,122,19517,32.189998626709,2019
-34,124,119,15.9099998474121,2019
-34,126,1,4.1399998664856,2019
-34,132,26,52.439998626709,2019
-34,134,814,20.9200000762939,2019
-34,136,3078,7.80999994277954,2019
-34,138,183,10.7600002288818,2019
-34,140,446,11.8800001144409,2019
-34,142,754,19.0499992370605,2019
-34,144,509,6.48000001907349,2019
-34,146,4990,6.65000009536743,2019
-34,148,5266,9.36999988555908,2019
-34,150,94326,10.2600002288818,2019
-34,152,2104,14.0500001907349,2019
-32,114,2108,17.4500007629395,2019
-32,116,11680,11.4099998474121,2019
-32,118,3386,18.9599990844727,2019
-32,120,8082,25.1000003814697,2019
-32,122,30158,22.2999992370605,2019
-32,124,9580,20.1800003051758,2019
-32,126,174,8.89000034332275,2019
-32,128,1,0.0700000002980232,2019
-32,130,1,3.69000005722046,2019
-32,132,567,17.2299995422363,2019
-32,134,284,21.9899997711182,2019
-32,136,399,2.33999991416931,2019
-32,138,5,3.78999996185303,2019
-32,140,30,32.1800003051758,2019
-32,142,14,9.27000045776367,2019
-32,144,750,6.40000009536743,2019
-32,146,5279,8.31999969482422,2019
-32,148,3451,4.94999980926514,2019
-32,150,47348,11.9099998474121,2019
-32,152,91286,9.8100004196167,2019
-30,114,3964,11.4700002670288,2019
-30,116,1153,7.98999977111816,2019
-30,118,1524,19.6700000762939,2019
-30,120,1443,28.5900001525879,2019
-30,122,15559,21.0599994659424,2019
-30,124,10055,20.2000007629395,2019
-30,126,6937,12.460000038147,2019
-30,128,17801,22.0300006866455,2019
-30,130,1149,11.2799997329712,2019
-30,132,1,0.0799999982118606,2019
-30,140,91,3.25,2019
-30,142,142,13.9899997711182,2019
-30,144,321,27.2600002288818,2019
-30,146,1226,7.51999998092651,2019
-30,148,6534,5.98000001907349,2019
-30,150,19331,16.1000003814697,2019
-30,152,87620,10.8199996948242,2019
-28,114,175,12.2700004577637,2019
-28,116,1,23.7099990844727,2019
-28,118,657,23.4099998474121,2019
-28,120,4433,18.2399997711182,2019
-28,122,12336,21.2199993133545,2019
-28,124,5641,24.2199993133545,2019
-28,126,3855,17.8700008392334,2019
-28,128,8262,20.9099998474121,2019
-28,130,4300,18.2099990844727,2019
-28,132,211,7.07999992370605,2019
-28,134,4,10.5600004196167,2019
-28,138,67,28.0200004577637,2019
-28,140,100,12.3000001907349,2019
-28,142,50,18.9500007629395,2019
-28,144,152,3.63000011444092,2019
-28,146,2842,10.0299997329712,2019
-28,148,6796,9.38000011444092,2019
-28,150,8316,8.48999977111816,2019
-28,152,11449,8.5600004196167,2019
-26,112,387,23.5599994659424,2019
-26,114,12,5.3600001335144,2019
-26,116,380,17.9599990844727,2019
-26,118,369,11.1499996185303,2019
-26,120,1515,14.4300003051758,2019
-26,122,847,13.6999998092651,2019
-26,124,943,16.6200008392334,2019
-26,126,1724,16.3500003814697,2019
-26,128,5926,15.1599998474121,2019
-26,130,4578,15.6899995803833,2019
-26,132,1095,7.84000015258789,2019
-26,134,15,6.82999992370605,2019
-26,136,61,4.98000001907349,2019
-26,138,1030,3.77999997138977,2019
-26,140,1,0.660000026226044,2019
-26,142,35,4.78999996185303,2019
-26,144,1064,7.88000011444092,2019
-26,146,6945,8.10999965667725,2019
-26,148,27049,8.26000022888184,2019
-26,150,9988,7.69999980926514,2019
-26,152,4710,13.8599996566772,2019
-24,112,38,27.5699996948242,2019
-24,114,1601,16.1499996185303,2019
-24,116,4567,17.2800006866455,2019
-24,118,3939,14.7200002670288,2019
-24,120,1627,13.789999961853,2019
-24,122,2880,16.5100002288818,2019
-24,124,2161,19.1700000762939,2019
-24,126,2972,16.3799991607666,2019
-24,128,3935,18.3799991607666,2019
-24,130,2997,14.1000003814697,2019
-24,132,3172,15.3199996948242,2019
-24,134,288,16.3299999237061,2019
-24,136,134,12.3000001907349,2019
-24,138,1234,4.6399998664856,2019
-24,140,102,9.14999961853027,2019
-24,142,156,15.9099998474121,2019
-24,144,1083,8.31999969482422,2019
-24,146,1782,6.53000020980835,2019
-24,148,4925,7.76000022888184,2019
-24,150,12430,8.09000015258789,2019
-22,114,1928,4.59000015258789,2019
-22,116,4993,13.2299995422363,2019
-22,118,4341,13.2799997329712,2019
-22,120,1937,16.5400009155273,2019
-22,122,1871,15.6899995803833,2019
-22,124,2788,17.4599990844727,2019
-22,126,2072,23.5200004577637,2019
-22,128,2165,18.6200008392334,2019
-22,130,1124,19.3700008392334,2019
-22,132,1045,9.61999988555908,2019
-22,134,4155,20.3400001525879,2019
-22,136,896,24.1399993896484,2019
-22,138,2443,9.81999969482422,2019
-22,140,1115,14.5600004196167,2019
-22,142,19,4.6399998664856,2019
-22,144,2646,11.1099996566772,2019
-22,146,911,6.53000020980835,2019
-22,148,2355,6.30999994277954,2019
-20,118,3,7.40000009536743,2019
-20,120,1999,16.25,2019
-20,122,2065,16.9699993133545,2019
-20,124,2820,11.5500001907349,2019
-20,126,1759,13.1599998474121,2019
-20,128,536,10.6800003051758,2019
-20,130,341,14.3999996185303,2019
-20,132,883,8.02000045776367,2019
-20,134,534,21.2700004577637,2019
-20,136,145,7.94000005722046,2019
-20,138,3626,7.3600001335144,2019
-20,140,805,12.3500003814697,2019
-20,142,11674,7.80999994277954,2019
-20,144,11148,8.52000045776367,2019
-20,146,3759,7.07999992370605,2019
-20,148,21,5.51999998092651,2019
-18,122,18158,12.6800003051758,2019
-18,124,19668,9.72999954223633,2019
-18,126,8313,8.82999992370605,2019
-18,128,3917,12.3000001907349,2019
-18,130,1450,11.2600002288818,2019
-18,132,1259,9.10999965667725,2019
-18,134,1447,13.8400001525879,2019
-18,136,23097,10.1199998855591,2019
-18,138,2439,8.05000019073486,2019
-18,140,2666,12.2600002288818,2019
-18,142,24550,10.7200002670288,2019
-18,144,13134,9.97999954223633,2019
-18,146,18,10.1300001144409,2019
-16,124,17118,9.44999980926514,2019
-16,126,37634,10.8500003814697,2019
-16,128,19659,9.52999973297119,2019
-16,130,63573,8.81999969482422,2019
-16,132,19439,9.85000038146973,2019
-16,134,13400,11.0200004577637,2019
-16,136,4376,9.55000019073486,2019
-16,140,6662,9.10000038146973,2019
-16,142,24645,8.4399995803833,2019
-16,144,17423,7.53999996185303,2019
-14,126,163,5.69000005722046,2019
-14,128,3208,12.0699996948242,2019
-14,130,41195,9.80000019073486,2019
-14,132,56714,8.84000015258789,2019
-14,134,47943,9.84000015258789,2019
-14,136,11306,9.69999980926514,2019
-14,140,8787,9.05000019073486,2019
-14,142,22114,8.86999988555908,2019
-12,118,8,4.23000001907349,2019
-12,120,1766,5.71999979019165,2019
-12,122,1365,7.09999990463257,2019
-12,124,798,6.34999990463257,2019
-12,130,16189,8.47000026702881,2019
-12,132,11993,9.93000030517578,2019
-12,134,643,5.73000001907349,2019
-12,136,69,12.4499998092651,2019
-12,140,21,6.44000005722046,2019
-12,142,11062,8.85000038146973,2019
-10,112,1888,5.80000019073486,2019
-10,114,2692,7.15999984741211,2019
-10,116,6876,10.5600004196167,2019
-10,118,11078,9.44999980926514,2019
-10,120,4614,6.5,2019
-10,122,3409,6.73999977111816,2019
-10,124,8405,6.40999984741211,2019
-10,126,188,5.71999979019165,2019
-10,128,128,6.19000005722046,2019
-10,130,439,6.28999996185303,2019
-10,136,1642,6.82000017166138,2019
-10,138,3670,7.92000007629395,2019
-10,140,4833,6.92000007629395,2019
-10,142,9,8.5,2019
-44,144,193,17.6000003814697,2018
-44,146,1153,16.8500003814697,2018
-44,148,35,4.90000009536743,2018
-42,142,7,6.01000022888184,2018
-42,144,1205,11.3100004196167,2018
-42,146,2384,13.0500001907349,2018
-42,148,609,10.6899995803833,2018
-40,140,56,7.46000003814697,2018
-40,142,981,12.5900001525879,2018
-40,144,440,7.59000015258789,2018
-40,146,667,8.25,2018
-40,148,5,1.01999998092651,2018
-38,138,88,29.2700004577637,2018
-38,140,3848,17.4500007629395,2018
-38,142,4673,16.1000003814697,2018
-38,144,2857,13.5299997329712,2018
-38,146,3414,9.71000003814697,2018
-38,148,4859,10.1999998092651,2018
-38,150,81,4.03000020980835,2018
-36,114,1340,8.35999965667725,2018
-36,116,6011,13.6499996185303,2018
-36,118,1781,18.2399997711182,2018
-36,134,404,9.53999996185303,2018
-36,136,527,15.3999996185303,2018
-36,138,931,10.4799995422363,2018
-36,140,935,15.0900001525879,2018
-36,142,1845,8.02000045776367,2018
-36,144,2221,19.7000007629395,2018
-36,146,5580,13.6800003051758,2018
-36,148,3349,12.1599998474121,2018
-36,150,5260,5.15000009536743,2018
-34,114,2235,4.80999994277954,2018
-34,116,13367,8.64999961853027,2018
-34,118,3386,11.3100004196167,2018
-34,120,5542,12.4499998092651,2018
-34,122,3070,26.4699993133545,2018
-34,132,7,5.78000020980835,2018
-34,134,234,7.67999982833862,2018
-34,136,2590,3.13000011444092,2018
-34,138,555,12.3699998855591,2018
-34,140,33,5.46999979019165,2018
-34,142,726,10.3699998855591,2018
-34,144,1986,7.96999979019165,2018
-34,146,4980,7.76000022888184,2018
-34,148,2461,10.6099996566772,2018
-34,150,5362,7.3899998664856,2018
-34,152,238,4.15000009536743,2018
-32,114,1884,20.8799991607666,2018
-32,116,6533,9.89000034332275,2018
-32,118,598,7.5,2018
-32,120,1292,11.0299997329712,2018
-32,122,318,10.210000038147,2018
-32,124,100,10.6400003433228,2018
-32,126,3,14.8100004196167,2018
-32,128,1,13.25,2018
-32,130,35,10.6099996566772,2018
-32,132,145,18.0200004577637,2018
-32,134,4,2.50999999046326,2018
-32,136,261,2.08999991416931,2018
-32,140,1,4.34000015258789,2018
-32,142,66,9.19999980926514,2018
-32,144,525,5.26999998092651,2018
-32,146,7313,7.05999994277954,2018
-32,148,10169,12.5100002288818,2018
-32,150,6575,9.27999973297119,2018
-32,152,2730,5.34000015258789,2018
-30,114,2111,9.47000026702881,2018
-30,116,151,6.51999998092651,2018
-30,118,43,9.44999980926514,2018
-30,120,344,16.6399993896484,2018
-30,122,900,15.8599996566772,2018
-30,124,1705,14.8599996566772,2018
-30,126,7110,24.4799995422363,2018
-30,128,3390,16.4599990844727,2018
-30,130,1782,13.8800001144409,2018
-30,132,13,22.579999923706,2018
-30,134,3,3.30999994277954,2018
-30,136,7,4.96999979019165,2018
-30,138,1,0.519999980926514,2018
-30,140,120,7.42000007629395,2018
-30,142,439,38.9300003051758,2018
-30,144,54,10.7200002670288,2018
-30,146,1713,9.36999988555908,2018
-30,148,8579,5.23999977111816,2018
-30,150,5444,7.92000007629395,2018
-30,152,9533,5.25,2018
-28,114,555,27.3600006103516,2018
-28,116,2,4.46000003814697,2018
-28,118,1067,18.5,2018
-28,120,2593,15.1000003814697,2018
-28,122,1766,14.0500001907349,2018
-28,124,8603,19.5,2018
-28,126,13459,19.0499992370605,2018
-28,128,12044,18.7900009155273,2018
-28,130,6927,14.0100002288818,2018
-28,132,2664,13.2200002670288,2018
-28,134,476,15.8000001907349,2018
-28,136,100,6.05000019073486,2018
-28,138,181,12.6099996566772,2018
-28,140,458,13.6999998092651,2018
-28,142,433,17.8700008392334,2018
-28,144,199,6.46000003814697,2018
-28,146,2658,9.42000007629394,2018
-28,148,5241,10.8699998855591,2018
-28,150,7417,7.53000020980835,2018
-28,152,5295,8.05000019073486,2018
-26,112,1,7.21999979019165,2018
-26,114,19,7.65999984741211,2018
-26,118,146,6.36999988555908,2018
-26,120,2983,29.1800003051758,2018
-26,122,8899,18.5100002288818,2018
-26,124,9708,16.3400001525879,2018
-26,126,13068,22.5699996948242,2018
-26,128,11819,16.7399997711182,2018
-26,130,10250,15.7700004577637,2018
-26,132,614,14.6599998474121,2018
-26,134,26,5.84999990463257,2018
-26,138,415,29.0200004577637,2018
-26,140,78,12.1700000762939,2018
-26,142,50,5.40000009536743,2018
-26,144,1257,8.34000015258789,2018
-26,146,6277,9.38000011444092,2018
-26,148,31593,10.6400003433228,2018
-26,150,26233,7.92999982833862,2018
-26,152,4751,6.38000011444092,2018
-24,112,41,6.96000003814697,2018
-24,114,3231,15.3999996185303,2018
-24,116,5159,18.5699996948242,2018
-24,118,6479,16.9200000762939,2018
-24,120,12147,19.4799995422363,2018
-24,122,13283,21.2399997711182,2018
-24,124,15316,23.5900001525879,2018
-24,126,8418,21.4200000762939,2018
-24,128,6004,18.8999996185303,2018
-24,130,3631,13.539999961853,2018
-24,132,1855,13.6599998474121,2018
-24,134,2682,15.1499996185303,2018
-24,136,99,14.5200004577637,2018
-24,138,221,16.4099998474121,2018
-24,140,83,4.3600001335144,2018
-24,142,115,6.05000019073486,2018
-24,144,841,6.73000001907349,2018
-24,146,2390,6.71000003814697,2018
-24,148,11729,9.61999988555908,2018
-24,150,11721,8.17000007629395,2018
-22,114,3213,8.81999969482422,2018
-22,116,4228,12.0699996948242,2018
-22,118,15968,15.8400001525879,2018
-22,120,16924,18.3600006103516,2018
-22,122,22958,19.1800003051758,2018
-22,124,10484,19.2700004577637,2018
-22,126,6724,19.7099990844727,2018
-22,128,1744,20.7900009155273,2018
-22,130,4957,21.0599994659424,2018
-22,132,4816,20.6800003051758,2018
-22,134,1129,15.3199996948242,2018
-22,136,380,23.5400009155273,2018
-22,138,1990,8.67000007629395,2018
-22,140,654,10.2600002288818,2018
-22,142,169,10.4899997711182,2018
-22,144,3879,8.59000015258789,2018
-22,146,2454,7.90999984741211,2018
-22,148,17995,8.59000015258789,2018
-20,118,12,20.3199996948242,2018
-20,120,4472,17.5400009155273,2018
-20,122,26853,19.7700004577637,2018
-20,124,11972,13.0500001907349,2018
-20,126,10378,11.3299999237061,2018
-20,128,4573,12.8000001907349,2018
-20,130,6485,17.7600002288818,2018
-20,132,7018,19.3899993896484,2018
-20,134,1360,13.7399997711182,2018
-20,136,6679,11,2018
-20,138,6537,10.4499998092651,2018
-20,140,1414,12.1899995803833,2018
-20,142,6177,9.0600004196167,2018
-20,144,10240,7.78999996185303,2018
-20,146,6307,9.47999954223633,2018
-20,148,13,4.84000015258789,2018
-18,122,20603,13.3000001907349,2018
-18,124,36332,9.57999992370606,2018
-18,126,28809,10.1599998474121,2018
-18,128,25600,9.14000034332275,2018
-18,130,23219,9.84000015258789,2018
-18,132,9407,12.4899997711182,2018
-18,134,10576,10.0500001907349,2018
-18,136,24920,10.1099996566772,2018
-18,138,12329,10.0900001525879,2018
-18,140,3478,11.5,2018
-18,142,25220,10.3599996566772,2018
-18,144,12713,7.8899998664856,2018
-18,146,30,5.73999977111816,2018
-16,124,20440,8.25,2018
-16,126,53116,8.68000030517578,2018
-16,128,29223,8.68000030517578,2018
-16,130,48551,8.97000026702881,2018
-16,132,34001,9.31999969482422,2018
-16,134,28320,10.6099996566772,2018
-16,136,7203,8.44999980926514,2018
-16,140,9805,12.0200004577637,2018
-16,142,25898,8.93000030517578,2018
-16,144,18288,7.76000022888184,2018
-14,126,1800,10.3500003814697,2018
-14,128,1335,12.210000038147,2018
-14,130,38035,9.39000034332275,2018
-14,132,57172,8.22000026702881,2018
-14,134,56828,9.75,2018
-14,136,15091,8.88000011444092,2018
-14,140,10743,10.1700000762939,2018
-14,142,25001,8.05000019073486,2018
-12,118,8,4.65000009536743,2018
-12,120,788,5.67000007629395,2018
-12,122,1114,6.19000005722046,2018
-12,124,589,7.17000007629395,2018
-12,130,11816,8.65999984741211,2018
-12,132,12136,8.92000007629395,2018
-12,134,1337,6.69999980926514,2018
-12,136,90,11.5100002288818,2018
-12,140,29,5.53999996185303,2018
-12,142,7612,8.88000011444092,2018
-10,112,1211,3.99000000953674,2018
-10,114,1330,6.17999982833862,2018
-10,116,3734,8.43000030517578,2018
-10,118,8425,7.88000011444092,2018
-10,120,3408,6.32000017166138,2018
-10,122,3019,6.78000020980835,2018
-10,124,6642,6.25,2018
-10,126,172,5.76999998092651,2018
-10,128,108,5.61999988555908,2018
-10,130,339,6.17000007629395,2018
-10,136,1480,6.57000017166138,2018
-10,138,2820,7.73999977111816,2018
-10,140,8428,7.32999992370605,2018
-10,142,36,11.9399995803833,2018
-44,144,163,15.1700000762939,2017
-44,146,1113,13.5600004196167,2017
-44,148,42,7.48999977111816,2017
-42,142,6,2.05999994277954,2017
-42,144,1169,8.5,2017
-42,146,2104,12.6000003814697,2017
-42,148,1090,15.4099998474121,2017
-40,140,82,5.6399998664856,2017
-40,142,751,16.3500003814697,2017
-40,144,507,8.92000007629395,2017
-40,146,956,6.76999998092651,2017
-40,148,2,4.23999977111816,2017
-38,138,21,8.28999996185303,2017
-38,140,4280,16.7999992370605,2017
-38,142,5046,15.2399997711182,2017
-38,144,3084,13.2700004577637,2017
-38,146,2993,8.81999969482422,2017
-38,148,4383,7.46999979019165,2017
-38,150,29,4.84999990463257,2017
-36,114,659,18.4599990844727,2017
-36,116,5688,11.9300003051758,2017
-36,118,1075,16.4500007629395,2017
-36,122,58,6.88000011444092,2017
-36,134,806,12.5799999237061,2017
-36,136,1211,14.2200002670288,2017
-36,138,1598,14.0500001907349,2017
-36,140,986,13.7700004577637,2017
-36,142,1753,11.6499996185303,2017
-36,144,3497,18.1499996185303,2017
-36,146,10773,15.8999996185303,2017
-36,148,2885,14.289999961853,2017
-36,150,3445,4.03999996185303,2017
-34,114,2910,10.6700000762939,2017
-34,116,16228,10.1800003051758,2017
-34,118,5124,9.85000038146973,2017
-34,120,3494,19.3999996185303,2017
-34,122,1562,24.75,2017
-34,124,807,43.3300018310547,2017
-34,126,7514,24.2099990844727,2017
-34,132,59,33.7000007629395,2017
-34,134,859,13.4799995422363,2017
-34,136,2980,5.11999988555908,2017
-34,138,1046,15.2799997329712,2017
-34,140,165,15.8299999237061,2017
-34,142,463,9.56999969482422,2017
-34,144,1131,11.1199998855591,2017
-34,146,7873,11.710000038147,2017
-34,148,5182,20.329999923706,2017
-34,150,2953,5.28000020980835,2017
-34,152,491,15.289999961853,2017
-32,114,1967,13.1400003433228,2017
-32,116,13833,11.1499996185303,2017
-32,118,2476,12.4200000762939,2017
-32,120,1167,6.48000001907349,2017
-32,122,3186,18.6399993896484,2017
-32,124,1393,18.2000007629395,2017
-32,126,72,22.8700008392334,2017
-32,130,52,27.5599994659424,2017
-32,132,1419,29.3199996948242,2017
-32,136,316,2.13000011444092,2017
-32,138,22,5,2017
-32,140,25,18.6000003814697,2017
-32,142,24,5.69000005722046,2017
-32,144,750,8.44999980926514,2017
-32,146,5793,6.63000011444092,2017
-32,148,5239,7.40000009536743,2017
-32,150,4203,6.8899998664856,2017
-32,152,4990,6.67000007629395,2017
-30,114,4268,10.2700004577637,2017
-30,116,1330,12.8900003433228,2017
-30,118,138,21.7000007629395,2017
-30,120,53,11.3599996566772,2017
-30,122,2354,25.75,2017
-30,124,11067,15.2299995422363,2017
-30,126,4581,10.1300001144409,2017
-30,128,1577,18.6800003051758,2017
-30,130,899,13.1199998855591,2017
-30,132,14,5.76000022888184,2017
-30,134,29,4.76999998092651,2017
-30,136,16,3.89000010490417,2017
-30,138,4,2.64000010490417,2017
-30,140,84,3.89000010490417,2017
-30,142,168,30.1900005340576,2017
-30,144,63,4.59000015258789,2017
-30,146,1204,6.53000020980835,2017
-30,148,10838,6.44000005722046,2017
-30,150,6133,6.96000003814697,2017
-30,152,9595,5.59000015258789,2017
-28,114,312,16.0799999237061,2017
-28,116,8,3.44000005722046,2017
-28,118,113,18.5,2017
-28,120,258,18.0200004577637,2017
-28,122,1129,23.9899997711182,2017
-28,124,6038,14.6400003433228,2017
-28,126,2216,21.7900009155273,2017
-28,128,172,13.710000038147,2017
-28,130,2236,12.2600002288818,2017
-28,132,1156,15.6199998855591,2017
-28,134,14,2.54999995231628,2017
-28,136,6,3.16000008583069,2017
-28,138,9,6.46000003814697,2017
-28,140,243,12.5299997329712,2017
-28,142,66,9.76000022888184,2017
-28,144,247,7.17999982833862,2017
-28,146,3727,12.5299997329712,2017
-28,148,6381,6.3600001335144,2017
-28,150,8268,6.90000009536743,2017
-28,152,2803,5.61999988555908,2017
-26,112,8,3.73000001907349,2017
-26,114,85,12.3500003814697,2017
-26,116,15,3.07999992370605,2017
-26,118,1343,13.6700000762939,2017
-26,120,1967,18.1800003051758,2017
-26,122,5484,22.0499992370605,2017
-26,124,1367,15.3800001144409,2017
-26,126,3234,17.0300006866455,2017
-26,128,9502,17.9300003051758,2017
-26,130,3768,13.7399997711182,2017
-26,132,186,9.52999973297119,2017
-26,134,297,10.960000038147,2017
-26,136,7,18.9699993133545,2017
-26,138,119,8.68000030517578,2017
-26,140,51,13.9399995803833,2017
-26,142,103,4.94999980926514,2017
-26,144,633,10.960000038147,2017
-26,146,12705,9.11999988555908,2017
-26,148,9461,8.5600004196167,2017
-26,150,7424,5.53999996185303,2017
